10000 10000
q 1516 4903
u 6643 9831
q 1237 669
u 80 8414
u 4424 4435
u 3716 9303
u 9364 4401
u 6580 3872
u 5194 1461
u 1559 2138
u 4247 9411
u 8709 1629
q 6658 9344
u 5979 9661
u 2250 9684
u 1540 587
u 1224 9909
u 7459 4684
u 3781 9330
u 2814 4533
u 296 2167
q 799 4006
u 2152 8390
q 7991 5662
u 6982 6856
u 9637 4182
u 6403 6580
u 1113 2742
u 5799 7367
u 5455 9724
u 9278 4153
q 2988 529
u 4197 6606
u 9474 3202
u 2854 1913
u 9292 8809
u 5771 8962
u 2695 6389
u 7262 2729
u 2749 8833
u 8462 4925
u 102 4287
u 127 7559
u 8545 4352
u 5352 486
q 547 8359
u 6765 3409
u 945 2051
q 1766 3589
u 126 9176
u 97 9610
q 2548 6489
u 5029 6966
u 8658 2853
q 2031 5252
u 2870 4952
u 2141 8871
u 2505 4999
u 7387 2326
u 3300 8710
u 2836 2079
u 2261 6277
u 946 3886
q 3810 4784
u 9418 8969
u 5928 7017
u 3326 9756
u 5864 269
u 1928 1949
u 8537 5597
u 2405 8488
u 3384 9797
q 6226 4719
u 7404 7919
u 4947 7274
q 4517 9866
u 2908 6996
u 8164 177
u 4252 1531
u 6525 9694
u 6931 6082
u 157 7484
u 5709 5931
u 1879 7930
u 180 6024
u 9216 8800
u 5949 1838
u 7233 4225
u 2594 7235
q 3621 3972
q 363 9627
u 7827 1871
u 2693 7714
u 5666 3216
u 4847 4985
q 6086 8086
u 8060 187
u 4124 86
u 9951 1939
u 1502 388
u 6470 3071
u 5789 3630
u 2066 8351
q 4118 9735
u 3288 9599
u 4903 8673
u 3244 4767
u 1676 3165
u 4099 5424
u 7649 5168
q 129 7744
u 1618 5983
u 8023 2341
u 7249 7284
u 305 1820
u 9919 8994
q 3349 6303
u 6765 1883
q 8318 5251
q 7548 9542
u 3397 4474
u 3513 9470
u 6498 251
u 8948 7999
u 5055 459
u 7412 1742
u 5192 1706
u 4402 6905
u 9245 3105
u 7809 1387
q 5872 2170
q 7856 1424
u 9677 6988
u 6099 3561
u 2943 9917
u 575 4827
u 1561 4385
u 6053 8194
u 9129 6592
q 7056 9452
u 2338 7127
u 6430 2051
u 2525 7463
u 5698 4967
u 2604 3049
u 2369 7524
q 9 1885
q 8246 3313
u 320 9232
q 9185 7320
q 3764 7279
u 423 3328
q 3388 5950
u 818 4030
u 9444 7673
u 689 9498
u 4223 4373
q 9203 9283
u 2696 5266
q 1681 1771
u 7850 3852
q 4019 5358
u 9525 1256
u 543 573
u 8692 3380
u 461 1630
q 9551 5868
u 9902 7989
u 4056 334
u 595 658
u 4944 1059
u 4628 834
u 8035 6597
q 9772 9796
q 3345 9403
u 2744 7641
u 9969 1741
q 6835 7487
q 4259 1707
u 9689 1081
q 2006 4034
q 3993 4838
u 5539 8609
u 9668 1730
u 1762 849
u 5029 6777
u 1263 7310
u 6119 3419
u 5619 36
u 347 5134
u 1908 5071
u 779 4550
u 7328 9915
u 7005 5636
u 7420 1733
u 2960 2003
q 9892 2591
u 1176 7555
u 4791 2314
q 2517 9242
q 250 8949
u 8102 7470
u 3298 7400
u 1508 8320
u 5937 4099
u 5669 8742
u 2820 4351
u 6023 5349
u 6148 4280
u 585 5354
q 6966 3504
u 3131 9985
u 268 7177
u 465 9651
u 9219 3473
u 6296 8639
u 2050 9751
u 4913 5815
q 8227 8799
u 1693 6629
u 317 8074
u 1170 2373
u 7076 1647
u 8070 8694
u 9346 7954
u 5128 5887
u 5760 2646
u 7717 6934
u 5401 3086
q 1249 3524
q 153 3054
u 4556 4244
u 8084 1307
u 570 1999
u 4333 61
u 7543 4314
u 3886 5513
u 3358 2982
u 4091 3694
u 8092 3456
u 8648 8270
u 7511 1381
u 2593 2211
u 560 8308
u 9423 3035
u 8218 3138
u 1215 6753
q 5547 6825
u 3448 5239
u 7614 2657
u 13 7780
u 8865 5432
u 6527 8371
u 2282 1549
u 650 8202
u 7805 7280
u 6653 7146
u 2103 8641
u 5239 9609
u 7031 2992
u 2570 9556
u 1649 7010
q 3137 4031
u 4248 6653
q 1506 5028
u 2020 5569
u 9199 199
u 4498 8562
u 9882 2531
q 3607 8161
u 9482 8274
q 4865 6169
u 6349 3252
q 9598 4604
u 5829 2895
u 2441 9898
u 1673 1073
u 764 2766
u 9105 5268
u 3736 7024
u 5458 2840
u 2643 4252
q 5485 4152
u 5198 6969
q 4669 1204
u 2230 4392
u 7827 5313
u 3496 1605
u 4580 8168
q 2104 1567
u 1606 2511
u 6817 4300
u 4653 2111
u 3402 7759
u 9100 3398
u 4420 6493
u 6985 5698
u 6008 4282
q 2527 1380
q 9301 5992
u 1576 2628
u 4323 9617
u 1341 6898
u 426 4312
u 1791 6596
u 9447 5010
u 8982 874
u 3682 7483
u 2973 1077
u 8801 6983
q 9074 4048
u 5996 8209
u 7922 7732
u 8496 7304
u 2613 6069
u 3180 407
q 8831 6358
u 5620 6602
u 5749 1346
u 4167 7840
u 3932 2152
u 319 6891
u 315 1452
u 2996 3259
u 3676 5603
u 4109 6238
u 8898 1974
q 874 6507
q 6219 1867
u 7201 5946
u 7833 1865
u 6368 1460
u 7286 9996
q 3989 2144
u 4502 2116
u 1036 1325
u 3457 3611
u 1204 3016
q 1168 9867
u 9341 6500
u 1723 9836
u 4873 6454
u 1613 3031
u 5603 1333
u 7451 6533
q 736 3914
u 809 277
u 5625 7783
u 9785 1449
u 804 7928
u 6820 9048
u 4191 8351
u 5951 3727
q 802 6354
u 4171 3982
u 8563 4750
u 9481 435
u 2380 6043
u 3529 5998
q 3658 3879
q 4809 8862
u 4675 8256
u 6829 2099
u 7886 8200
u 6586 5276
u 7228 4521
u 9561 8923
u 1137 7258
u 5580 8536
u 4953 7376
u 3059 9354
u 6182 3702
u 5232 3954
u 3729 8532
u 289 6998
u 7929 8492
u 1013 1985
q 1859 2772
q 7463 6222
u 9704 9327
u 6270 205
u 3840 7942
u 9377 1844
u 8052 4250
u 8574 9645
u 2876 8885
u 3980 6476
u 8432 5957
u 9819 6308
u 4580 1447
u 3106 9485
u 2156 1705
u 7553 4223
q 8250 4588
u 9113 746
u 2289 5453
q 7803 565
u 3656 3337
u 4439 5837
u 1962 3880
u 7454 1375
u 4780 2023
u 877 5919
u 8449 350
u 5865 5767
u 783 5456
u 4039 2914
u 109 2986
u 2845 73
q 6630 6758
u 2404 8144
u 9507 3263
u 4510 1200
q 3744 6122
u 9795 3746
u 8808 267
u 2800 2579
u 2499 7887
u 6630 6157
u 713 8089
u 3140 4736
u 4051 924
q 9737 5312
u 9117 6280
q 2335 6918
u 7365 2808
u 6218 6414
u 3532 8818
q 940 4469
u 8475 9325
u 9713 7325
u 7052 2353
q 1222 4146
u 135 7126
u 9022 8387
u 9220 9165
u 3147 8984
u 4621 7614
q 1831 9186
u 8188 7513
u 5106 4065
u 773 2297
q 6034 268
u 8641 5981
q 9516 9532
u 812 5425
u 5364 5996
u 4675 6589
u 2415 353
q 2139 8042
u 1527 3966
u 3309 6404
u 4572 4927
u 4181 6553
u 2164 7147
u 471 7121
u 4903 2455
u 6758 8371
u 2630 9160
u 1651 6958
u 7315 3700
u 2245 1450
u 7291 3765
u 4366 1107
u 5983 9355
u 818 6127
u 4328 7932
u 8725 3598
u 3568 7284
u 5060 5450
q 5838 1772
u 2841 29
u 4308 5468
u 8380 5534
u 9653 5681
u 3886 4255
u 5336 676
u 1685 4030
u 5118 3802
u 4733 3026
q 356 8410
u 7667 1718
u 8426 2811
u 8173 8283
u 2305 1703
u 1647 2043
u 4794 7222
u 17 6346
u 9016 3935
u 6788 4967
u 9851 4072
u 7390 7628
u 9611 6864
u 3803 1267
u 9327 9374
u 2298 8594
u 7562 7214
u 7391 4713
q 194 7913
u 4525 6427
u 311 8587
u 4090 8322
q 1258 6756
q 4546 2217
u 7678 9729
u 7712 8782
u 8457 4084
u 4970 2132
q 8159 6971
u 6338 6843
u 9854 7953
u 1828 7236
q 3968 3767
u 2351 7811
u 6464 170
u 3696 3840
q 3705 6586
u 4944 2409
u 4914 4533
u 8810 5086
u 7154 1985
u 1086 5299
u 2934 9339
q 3092 2106
q 7170 5067
u 348 7539
u 1598 451
q 1621 3585
u 2998 4551
u 8330 3147
u 1837 4529
u 3101 9432
u 8001 5837
u 3735 7280
u 2263 1890
u 7795 2344
u 6845 4480
u 2809 3871
u 5718 1751
u 5818 5842
q 2802 5179
u 1085 984
u 67 4313
u 4554 552
u 5793 4749
u 8731 159
u 304 6422
q 1431 8740
u 5100 2503
u 9296 1649
u 9350 3809
u 9859 657
u 5694 157
u 7252 6549
u 9737 4921
u 4846 5745
q 4943 7674
u 8221 5405
q 9432 1103
q 8045 3313
q 4460 6882
q 415 3569
q 3283 7021
u 4874 3080
q 9991 287
u 1380 566
u 4062 4284
u 6845 6330
u 3430 939
u 4185 3884
u 2555 8742
u 3942 8453
u 1376 8471
u 452 7718
q 6950 8442
u 4243 4934
u 8412 6190
u 8878 5998
u 5719 6585
u 6215 743
u 3496 4140
u 1747 1189
q 6675 8980
u 9254 4714
u 3031 9988
q 1553 2536
q 9907 443
q 2772 2508
u 9614 9348
u 8264 4357
u 6942 1376
u 732 2239
u 4191 9168
u 9761 5809
u 8722 667
u 4881 1593
u 8408 8649
u 7748 6239
u 194 378
u 7200 7377
u 7418 1363
u 5501 1495
u 8678 5434
u 3357 9904
u 9049 5964
q 4823 9270
q 2535 2396
q 9750 1372
u 9036 1706
u 3675 6031
u 8054 182
u 3274 7828
u 3574 5953
u 8128 6496
u 153 9748
u 9735 7987
q 1061 2806
u 3692 245
u 8383 4448
u 3648 2725
u 2762 3633
u 328 1983
u 6922 8814
u 4675 3390
q 8683 9033
q 2588 4449
u 7862 4770
q 5442 5280
q 9377 8828
u 8967 2666
q 7135 3957
q 6036 2010
u 1994 1175
u 28 7233
u 8064 4206
u 2034 9856
u 1746 1222
u 3019 3313
u 1194 1783
u 5108 3633
u 9576 7617
u 2004 5116
u 801 6950
u 8105 581
u 5902 8366
u 7245 4807
u 4553 1070
u 6557 8323
u 8028 1354
q 2629 9021
u 3088 708
u 4857 7934
u 2349 2907
q 7567 991
q 8244 985
u 6236 80
q 3537 4394
q 2914 9918
q 3376 1179
u 9501 5549
u 9336 360
u 1358 5695
u 7848 3954
u 3782 5099
u 5506 3161
u 1473 4418
u 8608 553
q 9337 3509
u 1270 4122
u 8812 9379
u 5660 7367
u 1544 2981
u 8441 557
u 3778 6997
u 4736 834
u 9365 1125
u 1618 5602
q 4696 1280
q 9997 5544
u 6259 154
u 5832 7891
u 2937 9253
q 7272 2867
u 4275 3743
u 9727 3712
q 7203 4078
u 5198 1081
u 5382 3536
q 5941 1928
u 2932 3226
q 9723 406
u 6983 455
q 2514 6580
u 6214 6386
u 3047 4348
q 8033 2184
u 6387 6616
u 9325 4964
u 9942 9127
u 8846 9952
u 2357 3238
u 6751 9863
q 7989 4713
u 9370 1860
q 5369 7479
u 577 7838
q 4022 2485
q 4773 7071
u 9154 2576
u 1671 4205
u 5621 7087
u 1119 8841
q 4839 4317
u 4047 2432
u 2157 7411
u 4784 8749
q 1770 4837
u 4398 9574
u 8476 8243
u 541 7246
u 3997 8944
u 7166 6931
u 8278 9587
u 2663 5989
u 4147 8961
u 9385 4306
u 1244 9771
u 6592 4218
u 5904 2472
q 4103 7655
u 496 1645
u 8055 6168
u 1013 5835
u 8234 7950
u 8115 9281
u 1370 6518
u 2976 6571
u 6812 360
u 5349 3640
u 8279 6661
u 350 1703
u 5252 3093
u 4880 772
u 3438 4163
u 9833 6867
u 6199 1282
u 2007 2407
u 1052 5648
u 3140 7848
u 9002 3510
u 6725 5822
u 7507 3330
u 4503 5839
u 3068 3004
u 7111 7449
u 8939 1782
u 402 5072
u 7261 4660
u 5593 3900
u 3573 292
u 316 8742
q 3991 882
u 9853 8083
q 385 2497
q 3604 6113
q 1925 8953
u 505 4236
u 8117 3848
u 6324 2517
u 3054 3920
u 7452 4379
u 2999 8122
u 4058 4618
u 8864 4954
u 7544 3654
u 3447 1974
q 540 1747
u 7859 6195
u 9471 6190
q 1287 5786
q 1308 752
q 3898 2752
u 3445 9363
q 4938 4519
u 1578 17
u 1621 4264
u 2913 7164
q 6448 8428
u 302 2802
u 4547 8140
u 5728 308
u 3011 9014
u 7715 6185
q 3123 7389
u 7791 3869
u 2962 4236
u 5703 2406
q 1664 8371
u 4368 5131
u 6857 4184
u 5349 2453
q 3106 6313
u 8368 1467
u 1065 8628
q 4127 6195
u 6315 7103
u 8464 8678
u 2140 4140
u 6155 4850
u 5014 4829
u 997 3804
u 9505 8246
q 2491 6721
u 3084 7823
u 6967 6886
u 7748 2204
u 9315 539
u 5080 2254
u 4613 6537
u 312 5168
q 9622 1047
u 363 1479
u 9769 4542
u 299 1102
u 9270 9813
u 4676 7280
u 7587 6203
u 2403 3091
u 6552 2598
u 847 6537
q 4474 8423
u 7843 643
u 8673 1779
u 5634 9397
u 8008 1312
q 1326 9065
u 3016 7578
q 3665 497
u 2076 1052
u 8011 645
u 1107 2739
u 2358 1367
u 3336 7224
u 4569 6731
u 456 9454
u 6409 5717
u 3825 844
u 7457 4497
u 585 7110
u 8856 9040
u 5793 8325
u 4056 5385
u 7758 9985
q 8054 8260
u 4066 2478
u 9820 3752
u 7574 7054
u 9324 6812
u 5056 872
u 6202 3969
u 7104 3319
u 7008 1979
q 4757 3029
u 6407 3285
u 9403 6874
u 9625 9742
u 5045 2913
u 4758 4831
u 1080 4413
u 689 42
u 7266 4721
u 7518 5719
u 6297 4336
q 4348 5769
u 380 8155
u 5730 365
q 2307 1593
u 2561 4783
q 2290 1471
u 2971 953
u 8650 7564
q 7867 3750
q 8392 3872
u 6721 6688
u 6421 7914
u 2971 464
u 341 7817
q 4539 5225
u 7972 3684
q 6247 7474
u 5131 7998
u 7268 2023
q 2252 2134
u 5120 7737
u 5188 3380
u 6279 54
q 218 1816
u 9732 1306
u 2411 9367
u 5969 4497
u 1933 16
u 7349 1305
u 5699 5576
u 6864 3164
u 204 720
q 4487 5512
u 2244 3691
u 9364 6805
u 2544 1228
u 1300 776
q 3153 8082
u 4049 9292
u 552 4168
u 3521 2327
q 4424 6321
q 6731 6758
u 4636 4466
u 5212 543
u 8655 267
q 5263 9499
u 4727 2984
u 9104 3211
u 6283 510
u 4300 1253
q 4292 9840
u 5267 4654
u 5319 4440
u 6181 4306
u 3261 1414
q 3087 7196
u 7768 3784
u 1730 2870
u 8887 3290
q 8451 2403
u 2871 3727
u 9136 8175
u 7291 5845
u 5117 275
u 5545 5394
u 1553 1193
q 3606 196
u 3193 6201
u 2873 2339
u 2095 1072
u 6291 3108
u 6037 3184
u 1550 6023
u 2509 7758
u 7474 5701
q 6385 5755
u 9494 1498
u 9413 9979
u 669 1696
u 9165 3386
q 1201 4544
q 2391 2927
u 8804 7216
u 5760 9162
u 4034 7257
u 9773 1101
u 6041 7696
u 1764 4643
u 3316 3676
u 3884 8513
u 5 7551
u 6570 409
u 8705 2204
u 2413 9641
u 2291 7401
q 8709 3872
q 8535 9371
u 1770 5309
u 6943 8160
u 4130 4803
u 2076 7233
u 3030 401
u 8339 3293
u 3342 4543
u 7086 9722
u 1440 9565
u 7396 1876
u 7600 3770
q 853 4933
u 4370 5689
u 7109 4902
q 9465 6721
u 5589 2118
u 5955 901
u 8836 1368
q 4477 9685
u 7498 2132
u 3940 4231
q 2365 6699
q 9358 761
u 8825 2624
q 143 5608
u 9653 1057
u 5899 1212
u 7455 4453
u 8228 209
u 6473 3211
u 5096 5855
q 8524 6885
u 2693 5856
q 8299 9519
u 9331 3224
u 7471 3760
u 9780 9186
u 2276 9060
u 7054 1462
q 2736 9846
u 9892 5249
u 2180 9381
u 4522 5576
u 3103 4675
q 7298 2869
q 3585 3539
q 4817 4637
u 4542 3388
u 265 5830
q 6235 9413
u 1664 1657
u 1017 3397
q 1147 1949
u 8530 6541
q 4218 6393
u 3135 4962
u 7335 1987
u 8110 6515
u 5839 5641
u 3573 9949
u 8552 1167
u 8446 5254
u 2110 3327
q 7915 5819
u 5606 8038
u 2469 5638
q 6117 1683
u 3001 9075
u 6540 375
u 8595 5163
u 9401 379
u 3714 7329
q 1551 9200
u 3826 7154
u 1373 6382
u 8123 5094
u 2063 7830
q 1010 2969
u 9509 9339
u 7348 3616
u 9235 9412
q 3900 8743
u 6630 8613
u 6848 603
u 9461 5219
u 4959 8821
u 9564 1914
u 7258 9667
u 4715 3918
u 1805 549
u 7805 1509
q 2713 3772
u 4865 633
u 2664 7374
u 5098 9231
u 8760 3851
u 1583 3748
u 8539 8106
u 6102 9349
u 997 8508
u 9873 6863
u 1199 5892
u 4461 9956
u 3822 3840
u 4129 4184
u 6132 5956
u 7136 6736
u 6819 5579
u 8155 524
u 3626 7125
u 3399 506
u 6411 9402
u 2391 9026
u 6064 3759
u 4976 348
u 2625 8903
u 5541 8679
u 5611 6051
u 9163 6646
u 2868 5398
u 1278 5886
u 6278 9165
u 2875 1427
u 3269 6477
u 2780 6663
q 6339 9809
u 8372 1955
u 7532 5215
u 8155 5242
u 2400 4326
u 8768 850
q 1689 4918
u 3711 3848
u 3095 7569
u 4148 5737
q 612 94
q 7026 3930
u 3345 2678
u 5291 3483
q 9799 5777
u 1372 3513
u 4506 5714
u 6349 7726
u 7603 3573
u 359 3777
u 4839 7666
u 4934 5278
u 8747 355
u 8467 9416
q 7540 1641
u 7345 3363
u 4958 389
u 2277 8920
u 4084 6243
u 8883 3320
u 690 1181
u 2528 3394
u 7461 3103
u 4362 1514
u 2025 9498
q 3375 2324
q 7972 1304
u 4188 6988
u 536 2532
u 5688 4908
q 8028 1989
u 4690 8663
u 8528 4452
u 766 8829
q 5861 50
q 8926 8880
u 9124 6095
u 3079 7008
q 5108 5307
q 6351 2678
u 9314 1785
u 956 2151
u 2901 6897
u 7091 2799
u 1719 3654
u 4546 9094
u 7812 1367
u 7653 5980
q 8463 7986
u 2025 9028
q 4895 6868
u 6846 1198
u 2247 2224
u 9475 1646
u 6580 2076
u 1745 8053
q 797 2949
u 7761 2643
u 1703 7591
u 4304 5338
u 4686 5472
u 5843 945
u 447 944
u 1190 4789
u 2400 160
u 1732 3058
u 9215 5281
q 347 6786
u 7792 7240
u 7760 14
u 9430 2511
u 4389 6723
u 4747 6108
u 9048 9685
q 7006 4368
q 6485 4137
u 2657 7657
u 8662 8945
u 5003 4898
u 6702 6416
q 8922 9084
q 4491 2211
u 4576 3245
u 4454 5060
u 3719 5498
u 8590 9022
u 8595 4337
u 5407 9200
u 8733 2020
u 6307 4458
q 9428 966
u 3288 5651
u 6611 2765
u 9573 7744
u 2463 497
u 7519 8583
u 1404 1591
u 8508 3586
u 884 4293
u 1008 6873
u 3769 6821
u 7927 9390
u 3769 9607
u 4987 6384
q 9953 1604
u 4466 3757
u 2758 8099
q 4650 229
q 6034 2261
u 9522 6364
u 171 6066
u 9972 1700
u 1714 1799
u 3130 8809
q 7661 3805
u 3183 7658
u 2602 3157
u 7509 8082
u 5568 2514
u 816 3503
u 9289 6140
u 6197 3460
u 1143 8195
q 527 1107
u 9323 4372
u 7293 4109
q 675 3305
u 5490 9544
q 9123 1717
u 9284 2667
u 4231 7902
u 8699 884
u 3750 3267
u 5753 9265
u 1639 9878
q 8874 7673
u 5739 6815
u 8293 9966
u 9554 7633
u 7630 4099
u 7262 9205
u 6243 8267
u 2840 7983
u 5682 4755
q 3324 5733
q 5488 3759
u 1193 1365
u 9708 2313
u 9020 5296
u 7435 764
u 4882 7622
u 9076 3745
u 2565 572
u 1768 1664
u 6121 9156
q 3829 6060
u 4873 908
u 7129 6061
u 7848 8642
u 5667 9988
q 6659 6915
u 9698 5754
u 1302 7835
u 687 3871
u 3249 8265
u 736 8676
u 1450 453
u 1802 7267
u 9996 3749
u 2608 1520
u 2326 5400
q 3376 7250
u 2325 9923
u 9134 9186
u 9784 9155
u 8051 7170
u 5085 9659
u 1975 7757
u 8782 2603
u 8986 2530
u 3871 6052
u 5892 6863
u 1381 6550
u 6392 6771
u 5845 9927
q 8481 9515
u 1600 3101
u 5896 9111
u 8353 4225
u 980 7562
u 7128 4398
u 9378 9824
u 1948 334
q 8952 968
u 3006 3683
u 4842 2678
u 3935 5140
u 5067 9079
q 21 1164
u 9855 8575
u 2932 6767
u 3702 5185
u 6884 9036
u 6180 7787
u 4463 3292
u 8262 6260
q 7799 3501
u 428 4555
u 3882 232
u 4172 2326
u 8979 462
q 4350 8412
u 3213 2444
u 1400 4401
u 3004 9373
q 8451 8452
u 7371 1465
u 4312 1309
u 6878 6092
q 4237 3365
q 6377 7305
u 7584 1830
u 5158 1099
u 812 5289
u 9913 4885
u 7880 8186
u 5615 6777
u 3191 3542
u 2279 2062
q 8268 1739
u 8059 1981
u 9166 7723
q 8990 8469
q 8804 5255
u 1771 715
u 6047 3126
u 4643 9155
q 2252 4538
q 7068 6495
q 3765 6452
u 3886 9462
u 1624 5538
u 3409 7252
u 2552 1404
u 4200 4157
u 2058 5134
u 2416 6176
q 7212 612
u 5158 1552
u 3723 1043
u 640 1016
u 8378 7276
q 5942 6331
u 2439 71
u 3844 1035
u 1219 4274
u 2655 3436
u 1517 5440
u 4012 9115
u 1461 5548
u 6039 145
u 5215 6924
u 9406 2639
q 559 9886
u 1852 1229
u 4323 6392
u 9265 3119
u 8822 5826
u 8748 7859
u 1840 2601
u 1280 7228
u 4363 8506
u 2423 3246
u 5590 2641
u 9928 7971
u 1151 7628
u 5520 9736
u 7546 8788
u 5922 7502
u 8455 5549
q 5078 5990
u 47 1808
u 2566 981
u 8308 9740
u 4305 2230
u 1691 2137
u 8979 557
u 797 4662
u 44 1348
u 6422 4789
u 4460 7734
u 8696 1737
u 5379 6249
u 2257 7530
u 7121 2928
u 3507 6986
u 3812 230
u 2306 35
u 797 9818
u 5217 5103
u 2359 2191
u 1452 9093
u 5738 513
u 9727 8580
q 5793 7048
u 9790 6248
u 8441 9137
u 4073 6812
u 7047 5218
u 2392 8567
u 635 6644
q 809 2126
u 1579 7959
u 1901 5029
u 1219 8928
u 1539 68
u 1051 6114
u 7869 2281
u 8796 2779
u 9088 9598
q 6095 3169
u 9499 6068
u 7056 5751
u 2534 7284
u 764 4935
u 364 7853
u 3446 1033
u 6838 9054
u 1717 9245
u 5376 3708
u 6221 6954
u 5001 3460
u 8165 4035
u 7271 8807
u 8798 7392
u 9889 5430
u 279 4867
u 83 2113
u 11 8274
q 9419 8746
u 4353 1463
u 5026 7463
u 2471 3890
u 419 6524
u 9351 4033
u 8697 9980
u 5101 6701
u 6844 908
u 3704 6330
u 8734 2580
u 863 9996
u 738 4433
u 9072 1823
q 6899 3115
u 4686 3530
q 9061 6366
u 4477 8699
q 2262 5062
u 170 5971
u 8308 6123
u 7005 5288
q 3873 2361
u 7091 231
u 5323 6537
u 4946 3146
u 9850 1893
u 8472 8941
u 8947 7800
u 348 6027
u 3454 3749
u 4649 7068
u 4509 6528
u 9263 8145
u 4173 7183
u 7255 5856
u 4362 2225
u 6778 3749
q 2404 8174
q 4130 4723
u 2893 619
u 4678 3670
u 7704 9379
u 1529 7273
u 7123 4188
u 8803 9029
u 1443 2597
u 7982 866
u 2871 4921
u 8865 1781
u 4140 3680
u 5054 3871
u 324 7993
u 5567 747
q 4531 129
u 7160 4331
u 9203 5942
u 1940 9054
u 4913 1683
u 8566 5661
q 4714 1701
q 6163 4323
q 9444 1348
q 1112 9534
u 7275 9638
u 4109 1632
u 595 1342
u 4136 2506
u 1369 6178
u 8926 9472
u 6191 5202
u 9806 4160
u 1704 2556
u 876 2064
q 3802 857
u 4315 526
u 152 5238
u 2409 7492
u 2980 7711
u 8199 8596
u 6050 2137
u 8789 4186
u 7951 6918
u 1966 4463
u 135 3157
u 4418 7763
u 9471 6630
u 1280 1620
q 5292 1266
q 9291 1821
u 6420 3396
u 155 2191
u 4701 2615
u 1770 1481
u 20 6603
u 8385 8784
u 4718 3380
u 3369 5159
u 4760 1529
u 2052 3583
u 6168 9997
u 833 7429
u 6307 799
u 3931 295
u 3238 9075
u 4411 8238
q 1255 8550
u 2362 6100
u 7702 3075
u 1560 7755
u 9862 6182
u 7209 8668
u 7218 4379
q 3617 9403
q 2217 2808
u 1720 7807
q 6715 4359
u 3315 2891
u 6409 1698
u 9901 9292
u 1201 4974
u 3869 2520
u 5885 9786
u 3828 5077
u 8327 4200
u 8227 3735
q 566 2947
u 3887 5668
u 4304 5158
u 9705 1678
u 401 1536
u 2614 8060
u 9498 239
u 5480 2407
q 8592 437
u 562 7610
u 8314 5488
q 8705 2239
u 9550 7148
u 898 8309
u 1087 6711
u 520 3678
u 6912 9780
u 9778 4933
q 1232 8401
u 2742 6644
q 5378 2377
u 4316 9493
u 5664 7332
u 9135 2540
q 9414 7260
u 139 2009
u 633 3150
u 4631 5639
u 2332 5997
q 8806 717
u 4051 5888
q 9493 1372
q 7629 674
u 8756 7173
u 8014 9903
u 9856 9278
q 6987 7387
u 816 2052
q 922 5028
u 2107 6816
q 7007 1554
u 4487 7746
u 9571 247
u 9141 9553
u 7997 8521
q 4642 3430
q 7346 1382
u 8158 7889
u 8663 673
u 683 4593
u 2948 1168
u 2074 3866
u 2408 129
u 8295 4581
u 4267 3824
u 2600 4970
u 37 3949
q 5157 6378
u 4705 8871
q 3792 4852
u 8539 6403
u 4697 4547
u 7562 5451
u 9195 8012
u 4750 4163
u 2240 865
u 1306 5467
u 1278 1849
u 3075 6905
q 666 2363
u 810 9801
q 5028 4664
u 4121 9950
u 9425 6871
q 279 8645
u 3571 7116
u 895 3163
u 6050 8183
q 1332 2941
u 851 7607
u 2878 8423
u 1553 5471
u 2110 4681
u 5550 8731
u 917 8477
u 5630 7632
q 3539 5513
u 6896 4912
u 5424 2131
u 9269 8740
u 6920 6958
u 6040 3568
u 2650 8542
u 7317 2059
u 8438 5116
u 6385 5493
u 3442 5363
u 9171 8619
u 2385 9877
u 3563 3679
u 5933 4421
u 3509 3637
u 415 488
u 6815 46
u 4425 7993
u 687 8634
u 9552 7782
u 1488 4798
u 2947 7895
u 6374 6020
u 3091 1727
u 8607 1227
q 8564 2310
u 3816 7163
u 9294 8291
u 1929 8498
u 2328 6122
q 8366 1593
q 5856 3382
u 2416 3766
u 4496 3466
u 9698 378
u 2399 7132
u 8833 8744
u 7316 3231
u 4470 5828
u 1190 504
u 1640 7636
u 7671 8058
u 7765 9958
u 8704 5486
u 6784 2862
u 7914 1869
u 5062 8672
q 4019 8641
q 1294 4630
u 4694 780
u 7097 4119
u 7228 4757
u 965 4065
u 7813 9797
q 3288 813
u 2111 8325
q 8152 6492
u 3720 8425
u 4868 170
u 9934 9068
q 8011 9307
u 9522 6209
u 4145 2103
u 4207 7259
u 8514 720
u 7155 2382
u 9175 7789
u 1663 2700
u 7604 3546
u 7123 8356
u 1951 842
u 8063 3571
u 3769 2134
u 6433 1255
q 4091 5436
q 8768 5237
u 7827 5190
u 5959 131
u 2722 8209
u 5298 7424
q 5529 8897
u 2324 1369
u 7478 3823
q 8991 1505
u 81 3357
u 801 7641
q 7456 7934
u 1905 5132
q 2859 9028
u 2527 2396
u 7253 9574
u 2586 3728
u 517 2844
u 2521 5077
u 1550 2391
u 4131 1778
u 8472 1915
q 8089 8500
u 5834 6377
u 2992 6278
q 5361 2755
u 4224 4788
u 2509 5055
u 8979 6572
u 4200 3682
u 5139 7332
q 9700 3216
q 4578 4318
u 4674 8404
u 8890 3715
u 1718 1643
u 137 419
u 4013 270
u 7511 456
u 5016 8811
u 688 6252
u 2504 5594
u 5976 2108
u 3123 9776
u 5485 5813
u 5238 2775
q 1326 4813
u 5537 728
q 2072 9118
u 3507 8593
q 8527 3497
u 2830 9337
u 7054 6673
q 2943 9919
q 5170 1323
u 9520 1081
u 6262 6174
u 9570 2125
